user,item
365,4
365,32
365,31
365,68
365,7
365,6
365,21
365,16
365,34
365,2
365,46
365,15
365,0
365,27
365,118
365,69
366,8
366,0
366,6
366,41
366,7
366,4
366,38
366,23
367,1
367,3
367,2
367,0
367,9
367,5
367,18
367,39
367,13
367,24
367,4
368,4
368,27
368,48
368,6
368,16
368,0
368,1
368,7
368,32
368,50
368,15
368,21
369,1
369,11
369,12
369,0
369,28
369,2
369,4
369,41
369,10
369,15
369,51
370,0
370,116
370,5
370,3
370,1
370,10
370,32
370,4
370,2
370,51
371,11
371,3
371,0
371,9
371,2
371,4
371,7
372,0
372,9
372,2
372,1
372,7
372,3
372,41
372,15
372,4
372,11
373,4
373,0
373,39
373,15
373,27
373,7
374,65
374,51
374,0
374,3
374,2
374,57
374,26
374,5
374,11
374,47
375,3
375,13
375,40
375,0
375,2
375,29
376,37
376,0
376,28
376,33
376,4
376,32
376,15
377,4
377,16
377,6
377,0
377,28
377,61
377,13
377,24
377,15
378,4
378,2
378,5
378,0
378,1
378,8
378,6
378,35
379,2
379,0
379,3
379,1
379,11
379,5
379,15
379,12
379,10
380,1
380,3
380,0
380,8
380,2
380,7
380,11
381,31
381,43
381,4
381,0
381,2
381,1
381,27
381,29
381,74
381,3
381,15
381,6
382,35
382,15
382,0
382,18
382,91
382,4
382,23
382,8
382,27
382,54
382,20
382,13
382,113
382,21
382,2
382,22
382,88
382,14
382,24
382,10
382,32
382,1
382,6
382,7
382,25
383,4
383,0
383,7
383,22
383,24
383,42
383,6
383,30
383,35
383,23
383,1
384,58
384,1
384,32
384,2
384,41
384,7
384,8
384,0
384,31
384,54
384,24
384,4
385,1
385,0
385,19
385,8
385,15
385,10
385,12
385,72
385,7
385,14
386,40
386,2
386,57
386,0
386,3
386,11
387,0
387,2
387,29
387,1
387,23
387,24
387,3
387,11
387,8
387,14
388,29
388,0
388,2
388,3
388,11
388,21
388,24
388,31
388,4
388,17
388,41
388,7
389,6
389,39
389,17
389,16
389,27
389,32
389,0
389,41
389,4
389,21
389,1
390,0
390,2
390,11
390,1
390,15
390,55
390,5
390,20
390,27
390,3
390,24
391,1
391,10
391,12
391,31
391,0
391,27
392,3
392,2
392,26
392,0
392,11
392,1
392,9
393,1
393,12
393,0
393,18
393,24
393,5
393,3
393,27
394,27
394,9
394,8
394,0
394,1
394,5
394,7
395,0
395,1
395,10
395,8
395,12
395,5
395,19
396,24
396,0
396,2
396,15
396,11
396,23
396,13
396,28
397,0
397,6
397,40
397,3
397,1
397,2
397,9
397,4
397,27
397,11
397,15
397,81
397,7
397,29
398,6
398,17
398,39
398,0
398,52
398,7
398,13
398,36
399,3
399,11
399,51
399,2
399,0
399,9
400,0
400,11
400,2
400,3
400,65
400,1
400,5
400,30
400,29
400,22
400,8
400,20
401,22
401,4
401,7
401,0
401,38
401,16
401,6
402,0
402,1
402,10
402,73
402,4
402,20
402,17
402,19
402,46
402,41
402,2
402,27
402,31
402,29
402,52
403,19
403,1
403,0
403,29
403,12
403,24
404,36
404,17
404,0
404,59
404,34
404,39
404,46
404,32
404,30
404,11
404,3
404,75
404,38
404,53
405,4
405,45
405,27
405,0
405,58
405,32
405,31
405,38
406,7
406,0
406,17
406,4
406,38
407,4
407,0
407,2
407,15
407,28
407,7
407,27
408,4
408,36
408,0
408,44
408,7
408,15
408,41
408,27
409,0
409,21
409,17
409,16
409,46
409,7
409,35
409,6
409,24
409,59
409,29
409,23
409,4
409,37
409,28
409,27
409,30
409,34
409,45
409,43
410,1
410,10
410,3
410,2
410,0
410,26
410,5
411,0
411,1
411,10
411,19
411,56
411,12
411,5
411,4
411,9
411,13
412,0
412,3
412,2
412,4
412,39
412,65
412,23
412,6
413,2
413,3
413,0
413,24
413,11
414,7
414,2
414,1
414,10
414,48
414,0
414,20
414,8
414,32
414,14
414,18
415,2
415,0
415,3
415,25
415,20
415,7
415,24
415,13
415,1
415,6
415,10
415,8
415,12
415,18
416,9
416,0
416,3
416,2
416,1
416,11
417,19
417,1
417,22
417,10
417,0
418,0
418,7
418,23
418,9
418,4
418,17
418,39
418,16
418,56
419,13
419,25
419,0
419,18
419,8
419,48
419,22
419,15
419,6
419,12
419,1
419,5
419,7
419,16
420,29
420,39
420,4
420,7
420,0
420,16
420,6
420,75
420,32
420,23
421,0
421,6
421,12
421,4
421,21
421,1
421,16
421,36
421,50
421,32
421,33
421,35
422,16
422,7
422,6
422,29
422,45
422,0
422,85
422,30
422,4
422,23
422,17
422,13
422,61
422,31
422,8
422,27
422,39
422,25
423,19
423,10
423,0
423,33
423,12
423,11
423,1
423,36
423,9
423,7
424,12
424,10
424,0
424,19
424,5
424,1
425,0
425,44
425,2
425,6
425,1
425,3
425,16
425,7
425,48
426,0
426,10
426,1
426,24
426,12
426,8
426,18
427,5
427,10
427,11
427,0
427,12
427,1
427,19
428,9
428,0
428,3
428,2
428,22
429,3
429,0
429,2
429,5
429,1
429,23
429,40
429,29
429,47
430,28
430,90
430,0
430,7
430,37
430,120
430,32
430,4
430,113
430,56
430,46
430,21
430,41
430,17
430,29
430,39
430,15
430,97
431,0
431,2
431,5
431,1
431,20
431,24
431,18
431,16
431,45
431,10
432,0
432,23
432,5
432,2
432,13
432,14
432,1
432,22
432,11
432,8
432,24
432,18
433,10
433,13
433,0
433,12
433,5
433,19
433,1
433,24
434,5
434,9
434,18
434,3
434,1
434,0
435,1
435,0
435,12
435,10
435,2
435,22
435,18
436,0
436,14
436,42
436,20
436,1
436,8
436,9
436,25
436,2
436,24
436,29
436,22
436,18
437,13
437,21
437,32
437,31
437,16
437,7
437,4
437,24
437,36
437,6
437,17
437,54
437,15
438,0
438,12
438,22
438,9
438,8
438,10
438,3
438,54
438,1
438,5
438,2
439,6
439,0
439,7
439,29
439,2
439,15
439,4
440,3
440,2
440,0
440,26
440,15
440,4
440,11
440,1
440,76
441,0
441,14
441,8
441,25
441,44
442,1
442,6
442,4
442,36
442,15
442,8
442,121
443,0
443,14
443,25
443,4
443,13
443,8
443,22
444,15
444,0
444,24
444,3
444,53
444,47
444,33
444,11
444,2
444,42
444,31
444,17
444,40
445,2
445,30
445,0
445,4
445,6
445,7
445,28
445,37
445,34
445,46
445,12
445,43
445,9
445,59
446,0
446,29
446,38
446,11
446,15
446,21
446,3
446,23
446,31
446,1
446,2
447,3
447,5
447,1
447,22
447,11
448,1
448,10
448,5
448,0
448,12
448,8
448,19
448,7
449,0
449,2
449,3
449,22
449,13
449,9
450,7
450,24
450,0
450,4
450,30
450,1
450,2
450,67
450,11
450,42
450,3
451,0
451,10
451,5
451,1
451,2
451,6
451,20
452,0
452,10
452,19
452,22
452,12
452,1
452,8
452,2
453,2
453,8
453,13
453,24
453,14
453,20
453,22
453,18
453,0
453,25
453,5
454,0
454,1
454,35
454,3
454,2
454,12
454,4
455,12
455,2
455,6
455,0
455,4
455,36
455,27
455,35
455,9
455,1
455,24
455,10
455,8
455,28
455,30
455,41
456,5
456,0
456,3
456,1
456,8
456,9
456,22
457,12
457,0
457,1
457,31
457,10
458,0
458,36
458,22
458,16
458,24
458,9
458,11
459,8
459,0
459,23
459,6
459,4
459,14
459,28
460,35
460,28
460,0
460,16
460,49
460,4
461,38
461,6
461,34
461,4
461,23
461,0
461,7
461,27
461,13
461,17
461,37
461,8
461,56
462,0
462,1
462,13
462,3
462,2
462,5
462,63
462,22
462,23
462,4
462,15
463,0
463,19
463,1
463,10
463,4
463,59
463,77
463,2
463,29
463,60
463,5
464,30
464,4
464,6
464,21
464,15
464,0
464,49
464,119
464,69
464,37
465,7
465,23
465,0
465,5
465,36
465,49
465,33
465,16
466,0
466,13
466,5
466,14
466,24
466,1
466,3
466,8
466,20
466,22
467,17
467,21
467,36
467,2
467,0
467,6
467,4
468,0
468,24
468,36
468,32
468,6
468,8
468,4
468,34
468,7
468,30
468,13
468,28
469,6
469,0
469,23
469,17
469,48
469,46
469,32
469,4
469,27
469,1
470,8
470,0
470,17
470,27
470,20
470,21
470,6
470,63
470,29
470,16
470,23
470,1
470,98
470,4
470,15
470,7
470,24
470,53
471,6
471,0
471,17
471,4
471,7
471,43
471,28
471,59
472,0
472,3
472,72
472,2
472,50
472,1
472,10
473,0
473,3
473,5
473,9
473,6
474,27
474,0
474,4
474,33
474,2
474,21
474,30
474,43
475,19
475,2
475,1
475,0
475,30
475,28
475,3
475,45
475,14
475,15
476,0
476,6
476,21
476,7
476,13
476,2
476,4
476,41
476,30
476,11
476,43
476,33
477,0
477,6
477,4
477,16
477,10
477,17
477,7
477,41
477,32
477,23
478,0
478,11
478,2
478,1
478,26
478,13
478,9
478,3
478,38
479,11
479,8
479,0
479,2
479,21
479,4
480,6
480,16
480,31
480,17
480,50
480,0
480,49
480,55
481,0
481,27
481,7
481,31
481,29
481,23
481,18
481,61
481,34
481,17
481,5
481,42
481,15
481,13
481,105
481,4
481,43
482,17
482,32
482,33
482,4
482,36
482,24
482,6
482,42
482,0
482,41
483,7
483,0
483,13
483,6
483,51
483,25
483,96
484,18
484,1
484,14
484,0
484,2
484,8
484,12
484,20
484,24
484,5
484,11
485,0
485,2
485,15
485,25
485,40
485,4
485,14
485,3
485,7
486,0
486,6
486,2
486,7
486,42
486,9
486,3
487,9
487,0
487,2
487,18
487,3
487,24
487,11
487,13
488,1
488,6
488,10
488,0
488,8
489,0
489,4
489,33
489,7
489,6
489,2
489,15
489,24
489,16
489,21
489,35
489,8
490,0
490,12
490,2
490,1
490,10
490,11
490,3
490,9
490,5
491,8
491,18
491,24
491,1
491,0
491,20
491,2
491,5
491,10
491,14
492,7
492,4
492,6
492,28
492,45
492,30
492,38
492,35
492,0
493,0
493,13
493,8
493,1
493,4
493,41
493,2
493,22
493,20
493,43
494,4
494,8
494,0
494,27
494,6
494,31
494,29
494,42
494,1
494,37
494,15
494,23
494,17
494,16
495,5
495,3
495,0
495,36
495,9
495,18
495,1
495,22
495,13
495,15
496,9
496,3
496,1
496,98
496,0
496,2
496,15
496,54
496,5
497,5
497,10
497,19
497,12
497,0
497,8
497,1
497,2
497,18
498,0
498,1
498,3
498,2
498,18
498,14
498,47
498,15
498,24
498,45
499,26
499,2
499,9
499,3
499,0
500,2
500,0
500,47
500,40
500,15
500,3
501,1
501,22
501,13
501,8
501,2
501,38
501,20
501,0
502,47
502,2
502,3
502,0
502,15
502,9
503,17
503,39
503,27
503,38
503,34
503,63
503,109
503,7
503,101
503,105
503,4
503,28
503,0
503,37
503,1
503,69
503,33
503,16
504,3
504,0
504,5
504,9
504,2
504,18
504,1
505,20
505,0
505,7
505,13
505,25
506,1
506,10
506,23
506,0
506,42
506,21
506,27
506,4
506,84
507,6
507,29
507,0
507,42
507,16
507,39
507,21
507,61
507,4
507,27
507,17
508,0
508,8
508,21
508,3
508,9
508,63
508,5
508,51
508,1
508,2
509,5
509,1
509,12
509,10
509,3
509,11
509,9
509,19
509,0
509,2
510,19
510,6
510,5
510,1
510,7
510,4
510,0
510,92
511,0
511,5
511,1
511,10
511,6
511,18
511,12
511,31
511,2
511,17
512,6
512,28
512,7
512,33
512,4
512,17
512,16
512,128
512,30
512,23
512,36
513,22
513,24
513,34
513,11
513,2
513,18
513,1
513,0
513,8
513,31
513,13
513,17
513,20
513,9
513,14
514,27
514,6
514,42
514,4
514,7
514,15
514,0
515,36
515,46
515,32
515,35
515,6
515,16
515,44
515,31
515,7
515,54
515,52
515,21
515,23
515,39
515,4
515,15
515,56
515,0
515,59
516,3
516,0
516,18
516,9
516,14
517,0
517,19
517,1
517,20
517,2
518,0
518,1
518,18
518,5
518,9
518,2
519,1
519,5
519,3
519,0
519,9
519,23
520,37
520,7
520,4
520,16
520,8
520,0
520,21
520,24
520,34
520,52
520,6
520,29
521,0
521,11
521,9
521,2
521,3
521,8
521,1
522,29
522,35
522,43
522,73
522,16
522,67
522,7
522,0
522,56
522,28
522,23
522,27
522,48
522,45
522,38
523,3
523,0
523,4
523,2
523,9
523,5
523,25
523,13
523,1
524,2
524,3
524,14
524,1
524,19
524,18
524,0
524,11
524,12
524,10
524,15
525,1
525,0
525,79
525,15
525,19
525,7
525,10
525,27
525,34
526,6
526,33
526,7
526,15
526,0
526,86
526,4
526,32
526,98
526,41
526,46
527,0
527,9
527,38
527,51
527,20
527,41
527,3
528,4
528,52
528,44
528,6
528,17
528,16
528,21
528,0
529,43
529,17
529,21
529,42
529,6
529,39
529,15
529,8
529,27
529,0
529,23
529,31
530,10
530,0
530,1
530,8
530,13
530,72
530,12
530,6
531,32
531,17
531,6
531,15
531,0
531,4
531,7
531,21
531,16
531,1
531,24
532,56
532,7
532,4
532,0
532,6
532,23
532,27
532,21
532,52
532,59
533,28
533,6
533,17
533,39
533,0
533,13
533,7
533,27
533,38
533,4
533,45
533,58
534,0
534,20
534,11
534,3
534,6
534,2
534,18
535,0
535,9
535,2
535,14
535,1
535,3
535,24
535,20
535,25
536,0
536,2
536,1
536,41
536,13
536,6
536,18
536,24
536,14
536,20
536,8
537,29
537,1
537,12
537,0
537,24
537,28
537,15
538,1
538,5
538,0
538,27
538,3
538,12
539,3
539,0
539,31
539,2
539,59
539,8
539,25
539,1
539,6
539,11
540,0
540,8
540,2
540,1
540,22
540,20
540,3
540,25
540,14
540,11
540,18
541,54
541,0
541,4
541,58
541,6
541,7
541,51
541,16
541,69
541,45
541,35
541,17
541,25
541,60
541,1
542,6
542,0
542,2
542,14
542,46
542,47
542,8
542,21
542,45
542,39
542,87
542,23
542,29
542,92
542,52
543,51
543,0
543,3
543,93
543,57
543,19
543,2
543,26
544,0
544,1
544,5
544,10
544,19
544,12
544,22
544,34
545,0
545,2
545,9
545,8
545,3
545,5
546,3
546,5
546,9
546,0
546,1
547,0
547,2
547,3
547,11
547,40
547,9
547,26
548,3
548,0
548,11
548,2
548,24
548,40
549,42
549,11
549,30
549,2
549,0
549,3
549,22
549,4
549,24
549,9
549,67
549,7
550,15
550,2
550,0
550,23
550,35
550,4
550,30
551,0
551,13
551,25
551,17
551,4
551,7
551,20
551,53
551,31
551,33
551,28
551,68
551,29
551,41
551,6
552,10
552,0
552,1
552,19
552,49
553,39
553,27
553,0
553,17
553,42
553,23
553,36
553,35
553,16
553,6
553,32
553,4
553,33
553,15
553,21
553,7
553,41
553,24
554,0
554,9
554,13
554,83
554,22
554,1
554,8
555,9
555,0
555,2
555,3
555,26
555,11
555,15
555,4
555,44
555,8
555,47
556,4
556,6
556,2
556,35
556,0
556,7
556,1
556,52
557,0
557,3
557,8
557,9
557,23
557,22
557,41
557,18
557,24
557,31
558,0
558,20
558,1
558,2
558,11
559,1
559,2
559,0
559,14
559,55
559,8
560,15
560,6
560,0
560,1
560,4
560,98
560,91
560,34
560,7
560,32
560,5
560,49
560,28
560,33
560,54
560,25
560,17
561,49
561,8
561,0
561,2
561,11
561,45
561,3
561,9
561,38
561,29
561,84
561,6
561,23
561,4
561,1
562,9
562,0
562,2
562,5
562,11
562,13
562,22
562,1
562,3
562,18
562,50
562,8
562,20
563,0
563,1
563,19
563,18
563,2
563,5
563,10
564,4
564,31
564,28
564,0
564,7
564,38
564,30
564,27
564,29
564,17
564,41
564,6
565,3
565,47
565,2
565,40
565,11
565,26
565,1
565,0
565,19
565,4
566,17
566,6
566,7
566,4
566,34
566,28
566,30
566,39
566,0
566,16
566,32
566,41
566,48
566,43
567,7
567,8
567,6
567,0
567,4
567,22
567,17
567,29
568,2
568,15
568,13
568,25
568,38
568,77
568,29
568,24
568,94
568,0
568,32
568,6
568,131
568,7
568,21
568,30
568,43
568,1
569,0
569,1
569,12
569,10
569,24
569,31
569,18
570,0
570,2
570,9
570,1
570,5
571,10
571,1
571,72
571,4
571,20
571,0
572,4
572,21
572,30
572,0
572,1
572,37
572,7
572,3
572,43
572,34
572,27
572,33
572,2
573,0
573,15
573,27
573,2
573,7
573,11
574,3
574,0
574,18
574,9
574,11
574,5
574,1
575,0
575,44
575,18
575,60
575,49
575,34
575,2
575,29
575,16
575,11
575,53
575,37
576,21
576,31
576,35
576,27
576,4
576,0
576,17
576,6
576,66
576,7
576,15
576,36
577,6
577,15
577,0
577,2
577,10
577,12
577,13
577,1
577,3
577,9
577,54
578,4
578,6
578,16
578,60
578,7
578,23
578,37
578,0
578,15
578,58
579,48
579,39
579,16
579,6
579,7
579,43
579,23
579,17
579,36
579,0
579,10
579,31
579,42
579,15
579,27
579,1
579,54
580,7
580,0
580,13
580,17
580,21
580,1
580,8
580,4
580,32
581,6
581,24
581,4
581,117
581,15
581,16
581,32
581,42
581,21
581,50
581,8
581,2
581,0
582,0
582,1
582,12
582,4
582,2
582,6
582,27
583,3
583,0
583,57
583,65
583,2
584,15
584,7
584,21
584,0
584,43
584,39
584,49
584,17
584,4
584,27
584,32
584,34
584,23
584,31
585,1
585,8
585,0
585,5
585,10
585,3
586,5
586,11
586,1
586,2
586,0
586,9
586,3
586,19
586,17
587,32
587,2
587,0
587,24
587,8
587,6
587,14
587,13
588,26
588,3
588,2
588,0
588,40
588,47
589,16
589,4
589,6
589,35
589,0
589,17
589,7
589,97
589,23
590,2
590,14
590,0
590,3
590,9
590,1
590,6
590,25
591,41
591,0
591,7
591,4
591,13
591,14
591,29
591,45
591,8
592,0
592,16
592,75
592,29
592,42
592,27
592,7
592,49
592,33
592,4
592,131
592,23
592,28
592,15
592,6
592,17
592,45
592,69
593,8
593,2
593,1
593,9
593,0
593,18
593,13
593,3
593,11
594,13
594,0
594,1
594,18
594,23
594,43
594,20
594,32
594,6
594,27
595,2
595,1
595,11
595,0
595,3
595,9
595,26
596,0
596,3
596,2
596,26
596,9
596,93
596,40
596,5
596,11
597,16
597,55
597,7
597,0
597,2
597,135
597,29
597,11
597,45
597,3
597,92
597,4
597,30
597,32
597,6
597,49
598,17
598,33
598,0
598,4
598,45
598,34
598,44
598,98
598,2
598,15
598,41
598,27
598,10
598,63
599,14
599,0
599,8
599,18
599,25
600,4
600,5
600,0
600,21
600,3
600,1
600,43
600,6
600,14
601,0
601,14
601,4
601,8
601,13
601,25
601,22
602,0
602,10
602,5
602,1
602,2
602,12
602,19
602,8
602,18
603,0
603,35
603,15
603,17
603,6
603,7
603,9
603,4
603,2
603,34
603,27
603,14
604,0
604,11
604,24
604,1
604,2
604,3
604,20
604,26
605,5
605,9
605,1
605,0
605,3
606,0
606,2
606,9
606,49
606,1
606,22
607,32
607,0
607,15
607,13
607,38
607,8
607,23
607,4
607,7
607,28
607,88
607,21
607,33
607,30
608,6
608,30
608,15
608,1
608,7
608,0
608,38
608,67
608,59
608,39
609,8
609,24
609,18
609,0
609,10
609,11
609,1
609,19
609,14
609,13
609,2
609,3
609,22
610,6
610,37
610,16
610,21
610,32
610,17
610,0
610,34
610,29
610,41
610,87
611,2
611,22
611,0
611,3
611,1
611,7
611,13
611,24
612,0
612,6
612,27
612,36
612,17
612,7
612,48
613,2
613,0
613,7
613,3
613,4
613,28
613,8
613,29
613,27
614,7
614,6
614,0
614,15
614,4
614,17
614,32
614,39
615,4
615,6
615,7
615,16
615,8
615,48
615,39
615,32
615,17
616,23
616,0
616,89
616,56
616,4
616,55
616,7
617,0
617,37
617,34
617,21
617,1
617,27
617,8
617,14
617,10
617,33
617,22
617,28
617,23
618,0
618,2
618,1
618,13
618,28
618,4
618,10
618,34
618,31
619,3
619,2
619,1
619,9
619,0
619,11
619,5
620,8
620,2
620,3
620,0
620,9
620,20
620,22
620,13
620,26
620,18
620,10
620,1
620,14
620,11
620,24
620,5
621,4
621,21
621,7
621,8
621,13
621,6
621,23
621,24
621,0
621,28
622,0
622,11
622,2
622,47
622,3
622,40
622,1
623,3
623,0
623,9
623,2
623,18
624,0
624,38
624,110
624,4
624,7
624,94
624,6
624,63
624,15
624,8
624,55
624,44
624,2
624,32
625,32
625,6
625,24
625,4
625,30
625,0
625,36
625,7
625,13
625,8
625,50
625,28
625,34
626,2
626,0
626,18
626,8
626,14
626,20
626,3
626,1
626,13
626,22
627,31
627,52
627,15
627,34
627,43
627,30
627,6
627,0
627,27
627,17
627,13
627,29
627,7
627,37
627,74
628,7
628,76
628,0
628,15
628,16
628,6
628,17
628,77
628,30
628,4
629,6
629,27
629,36
629,17
629,50
629,44
629,43
629,37
629,0
630,1
630,29
630,2
630,0
630,3
630,9
630,40
630,11
631,1
631,3
631,0
631,2
631,8
631,20
631,12
632,0
632,1
632,4
632,12
632,9
633,3
633,0
633,27
633,2
633,23
634,0
634,5
634,1
634,17
634,25
634,38
634,3
634,15
635,5
635,1
635,0
635,4
635,6
635,32
635,21
635,77
636,7
636,4
636,27
636,61
636,16
636,96
637,10
637,6
637,1
637,0
637,33
638,29
638,23
638,0
638,7
638,31
638,45
638,41
638,6
638,16
638,30
638,50
638,4
638,59
639,2
639,11
639,71
639,0
639,47
639,15
639,6
640,22
640,0
640,3
640,1
640,24
640,9
640,13
641,4
641,38
641,8
641,0
641,31
641,39
642,1
642,0
642,5
642,24
642,12
642,20
642,10
643,51
643,0
643,3
643,2
643,11
643,1
643,9
643,26
643,23
644,6
644,0
644,1
644,2
644,9
645,5
645,3
645,6
645,9
645,0
645,4
645,1
645,2
646,0
646,5
646,19
646,1
646,24
646,12
646,10
646,13
646,2
646,16
646,17
647,2
647,0
647,3
647,33
647,1
647,8
647,23
648,0
648,30
648,23
648,1
648,16
648,29
648,25
648,15
648,6
648,4
648,27
648,7
648,54
648,58
648,28
649,2
649,3
649,9
649,0
649,8
649,11
649,15
649,47
649,1
650,3
650,0
650,5
650,40
650,1
650,2
650,13
651,6
651,27
651,39
651,4
651,17
651,21
651,8
651,25
651,0
651,24
651,35
651,32
651,41
651,7
651,33
651,34
651,36
652,12
652,1
652,14
652,0
652,2
652,10
652,5
652,9
652,24
653,8
653,44
653,60
653,6
653,30
653,0
653,20
653,28
653,52
653,55
653,1
653,46
653,2
653,59
654,4
654,1
654,16
654,33
654,0
654,5
654,3
654,7
654,8
654,2
654,13
655,0
655,14
655,1
655,15
655,8
655,5
655,24
655,12
656,0
656,26
656,71
656,2
656,8
656,45
656,3
656,42
657,0
657,4
657,15
657,2
657,51
657,74
657,30
657,8
657,1
657,3
658,19
658,0
658,1
658,12
658,10
659,28
659,0
659,6
659,4
659,7
659,21
659,16
660,0
660,2
660,47
660,4
660,15
660,3
660,13
661,0
661,59
661,21
661,24
661,7
661,4
661,34
662,5
662,0
662,1
662,36
662,3
662,22
662,2
663,3
663,22
663,14
663,0
663,5
663,1
663,9
664,6
664,29
664,2
664,32
664,8
664,4
664,0
664,1
664,23
664,7
665,3
665,0
665,9
665,5
665,1
665,25
666,17
666,4
666,7
666,39
666,31
666,29
666,15
666,0
666,21
666,88
667,1
667,12
667,15
667,4
667,0
667,6
667,8
667,58
668,20
668,42
668,23
668,8
668,0
668,38
668,106
668,29
668,4
668,13
668,30
668,90
668,25
668,53
668,1
669,10
669,3
669,0
669,12
669,2
669,1
669,24
669,5
670,0
670,1
670,9
670,2
670,33
670,4
670,5
670,29
671,12
671,1
671,33
671,0
671,8
671,17
672,40
672,11
672,2
672,3
672,22
672,0
672,9
673,2
673,21
673,4
673,43
673,27
673,0
673,29
673,7
673,11
674,4
674,27
674,7
674,0
674,30
674,6
674,1
675,12
675,1
675,10
675,0
675,6
676,0
676,2
676,1
676,29
676,6
676,42
676,3
676,80
676,26
676,23
676,15
677,5
677,0
677,103
677,9
677,3
677,11
677,1
678,1
678,0
678,9
678,3
678,2
679,6
679,4
679,1
679,76
679,0
679,2
679,34
679,7
679,48
679,24
679,10
679,23
679,114
679,45
680,5
680,0
680,3
680,1
680,23
681,7
681,17
681,37
681,4
681,6
681,0
681,41
681,34
681,36
682,14
682,0
682,5
682,22
682,13
682,3
683,0
683,1
683,14
683,4
683,94
683,15
683,16
683,52
683,22
683,100
683,25
684,4
684,29
684,27
684,28
684,7
684,0
684,23
684,15
684,63
685,17
685,16
685,46
685,39
685,44
685,15
685,23
685,30
685,4
685,0
685,52
685,7
685,34
685,29
685,42
686,18
686,21
686,4
686,6
686,99
686,0
686,14
686,33
686,28
686,17
686,62
686,54
686,29
686,46
686,31
686,80
686,66
686,42
686,37
686,16
686,24
686,84
686,38
686,30
686,53
687,0
687,19
687,1
687,12
687,5
687,24
687,10
687,22
688,0
688,1
688,18
688,8
688,13
688,10
688,24
689,40
689,0
689,3
689,18
689,2
689,1
689,6
689,9
689,26
689,11
690,0
690,15
690,14
690,10
690,8
690,19
690,1
690,45
690,23
691,0
691,19
691,12
691,29
691,10
691,1
691,2
691,18
691,72
692,6
692,35
692,1
692,37
692,4
692,43
692,50
692,17
692,30
692,45
692,48
693,44
693,10
693,1
693,0
693,8
693,46
693,2
693,4
693,11
693,41
694,0
694,2
694,4
694,26
694,20
694,70
694,15
694,6
694,11
695,29
695,0
695,35
695,28
695,36
695,21
695,17
695,7
695,27
696,15
696,5
696,3
696,1
696,0
696,9
697,12
697,0
697,19
697,1
697,2
697,8
697,10
697,18
698,6
698,33
698,0
698,13
698,32
699,7
699,3
699,10
699,19
699,6
699,2
699,0
699,11
699,4
699,9
699,24
699,15
699,1
699,37
699,12
700,4
700,2
700,32
700,1
700,0
700,30
700,38
701,32
701,0
701,13
701,2
701,25
701,1
701,7
701,11
701,3
701,9
702,6
702,4
702,1
702,41
702,66
702,24
702,0
702,17
702,11
703,18
703,20
703,0
703,24
703,1
703,3
703,2
703,4
703,6
703,35
704,1
704,9
704,5
704,3
704,0
704,22
705,6
705,15
705,0
705,2
705,17
705,4
705,1
706,8
706,29
706,0
706,4
706,7
706,1
706,14
706,18
707,17
707,0
707,13
707,24
707,14
707,15
707,22
708,0
708,60
708,7
708,52
708,34
708,41
708,1
709,19
709,0
709,4
709,30
709,10
709,1
709,6
709,45
709,42
710,5
710,0
710,19
710,1
710,12
710,41
711,8
711,87
711,14
711,25
711,0
711,33
711,7
712,8
712,0
712,13
712,22
712,1
712,18
713,2
713,13
713,5
713,0
713,3
714,2
714,10
714,12
714,0
714,1
714,8
714,24
714,5
714,13
714,3
715,0
715,35
715,13
715,8
715,17
715,45
715,37
715,21
715,39
715,4
715,24
715,49
716,0
716,2
716,23
716,11
716,6
716,3
716,4
716,15
717,10
717,5
717,0
717,12
717,1
717,9
717,19
718,5
718,9
718,3
718,22
718,1
718,0
719,4
719,16
719,0
719,17
719,35
719,8
719,41
719,20
720,0
720,6
720,37
720,7
720,16
720,27
720,4
720,17
720,39
720,44
721,0
721,22
721,2
721,8
721,38
721,14
721,29
721,1
722,27
722,32
722,0
722,1
722,23
722,29
722,4
722,6
722,7
722,15
722,21
722,85
722,49
722,13
722,2
723,22
723,4
723,6
723,0
723,7
723,17
724,0
724,1
724,9
724,5
724,33
724,29
724,4
724,2
725,4
725,7
725,27
725,23
725,6
725,21
725,0
725,30
725,35
725,28
726,7
726,4
726,14
726,8
726,1
726,33
726,0
726,2
726,29
726,6
726,13
726,22
726,15
726,27
726,5
726,17
727,6
727,7
727,16
727,2
727,4
727,27
727,30
727,1
727,8
727,0
727,32
727,50
728,0
728,5
728,7
728,3
728,1
729,15
729,0
729,2
729,33
729,30
729,3
730,3
730,0
730,27
730,102
730,16
730,9
730,2
730,7
730,14
730,4
731,0
731,1
731,10
731,15
731,6
731,72
731,2
731,12
731,24
732,5
732,9
732,22
732,0
732,1
733,1
733,3
733,22
733,0
733,5
733,49
733,20
734,29
734,17
734,4
734,2
734,27
734,7
734,5
734,0
734,43
734,23
734,31
734,33
734,30
734,42
734,54
734,1
734,39
735,0
735,1
735,7
735,19
735,31
735,6
735,36
736,0
736,13
736,10
736,50
736,1
736,25
736,14
736,8
737,0
737,5
737,15
737,4
737,3
737,13
737,70
737,1
738,16
738,27
738,0
738,7
738,4
738,6
738,127
738,45
738,49
738,21
738,8
738,39
738,22
738,46
738,44
738,3
739,3
739,4
739,1
739,0
739,43
739,15
739,33
739,45
740,0
740,1
740,9
